1,0,0,0,1,0,0,0,1,0,0,0.6,0
1,0,1.5034e-06,0,1,0,-1.5034e-06,0,1,6.4964e-07,0,0.6,0
1,0,1.1955e-05,0,1,0,-1.1955e-05,0,1,5.1659e-06,0,0.6,0
1,0,4.0105e-05,0,1,0,-4.0105e-05,0,1,1.733e-05,0,0.60002,0
1,0,9.4489e-05,0,1,0,-9.4489e-05,0,1,4.0831e-05,0,0.60004,0
1,0,0.00018343,0,1,0,-0.00018343,0,1,7.9268e-05,0,0.60007,0
1,0,0.00031504,0,1,0,-0.00031504,0,1,0.00013615,0,0.60013,0
1,0,0.00049722,0,1,0,-0.00049722,0,1,0.0002149,0,0.6002,0
1,0,0.00073767,0,1,0,-0.00073767,0,1,0.00031886,0,0.6003,0
1,0,0.0010439,0,1,0,-0.0010439,0,1,0.00045128,0,0.60042,0
1,0,0.0014231,0,1,0,-0.0014231,0,1,0.00061535,0,0.60058,0
1,0,0.0018825,0,1,0,-0.0018825,0,1,0.00081415,0,0.60077,0
1,0,0.0024288,0,1,0,-0.0024288,0,1,0.0010507,0,0.60099,0
1,0,0.0030689,0,1,0,-0.0030689,0,1,0.001328,0,0.60125,0
0.99999,0,0.0038091,0,1,0,-0.0038091,0,0.99999,0.0016489,0,0.60155,0
0.99999,0,0.0046558,0,1,0,-0.0046558,0,0.99999,0.0020162,0,0.60189,0
0.99998,0,0.0056151,0,1,0,-0.0056151,0,0.99998,0.0024327,0,0.60228,0
0.99998,0,0.0066928,0,1,0,-0.0066928,0,0.99998,0.0029011,0,0.60271,0
0.99997,0,0.0078947,0,1,0,-0.0078947,0,0.99997,0.003424,0,0.6032,0
0.99996,0,0.0092263,0,1,0,-0.0092263,0,0.99996,0.004004,0,0.60373,0
0.99994,0,0.010693,0,1,0,-0.010693,0,0.99994,0.0046437,0,0.60433,0
0.99992,0,0.0123,0,1,0,-0.0123,0,0.99992,0.0053455,0,0.60497,0
0.9999,0,0.014052,0,1,0,-0.014052,0,0.9999,0.006112,0,0.60567,0
0.99987,0,0.015953,0,1,0,-0.015953,0,0.99987,0.0069454,0,0.60643,0
0.99984,0,0.01801,0,1,0,-0.01801,0,0.99984,0.0078481,0,0.60726,0
0.9998,0,0.020225,0,1,0,-0.020225,0,0.9998,0.0088226,0,0.60814,0
0.99974,0,0.022603,0,1,0,-0.022603,0,0.99974,0.009871,0,0.60908,0
0.99968,0,0.025149,0,1,0,-0.025149,0,0.99968,0.010996,0,0.61009,0
0.99961,0,0.027866,0,1,0,-0.027866,0,0.99961,0.012199,0,0.61117,0
0.99953,0,0.030757,0,1,0,-0.030757,0,0.99953,0.013483,0,0.61231,0
0.99943,0,0.033826,0,1,0,-0.033826,0,0.99943,0.014849,0,0.61351,0
0.99931,0,0.037078,0,1,0,-0.037078,0,0.99931,0.016301,0,0.61479,0
0.99918,0,0.040513,0,1,0,-0.040513,0,0.99918,0.01784,0,0.61613,0
0.99903,0,0.044137,0,1,0,-0.044137,0,0.99903,0.019468,0,0.61753,0
0.99885,0,0.04795,0,1,0,-0.04795,0,0.99885,0.021188,0,0.61901,0
0.99865,0,0.051957,0,1,0,-0.051957,0,0.99865,0.023001,0,0.62055,0
0.99842,0,0.056159,0,1,0,-0.056159,0,0.99842,0.024909,0,0.62216,0
0.99816,0,0.060559,0,1,0,-0.060559,0,0.99816,0.026915,0,0.62384,0
0.99787,0,0.065159,0,1,0,-0.065159,0,0.99787,0.02902,0,0.62559,0
0.99755,0,0.06996,0,1,0,-0.06996,0,0.99755,0.031227,0,0.6274,0
0.99719,0,0.074964,0,1,0,-0.074964,0,0.99719,0.033537,0,0.62928,0
0.99678,0,0.080173,0,1,0,-0.080173,0,0.99678,0.035953,0,0.63122,0
0.99633,0,0.085588,0,1,0,-0.085588,0,0.99633,0.038476,0,0.63323,0
0.99583,0,0.091209,0,1,0,-0.091209,0,0.99583,0.041108,0,0.6353,0
0.99528,0,0.097039,0,1,0,-0.097039,0,0.99528,0.043851,0,0.63744,0
0.99467,0,0.10308,0,1,0,-0.10308,0,0.99467,0.046707,0,0.63963,0
0.99401,0,0.10932,0,1,0,-0.10932,0,0.99401,0.049678,0,0.64188,0
0.99327,0,0.11578,0,1,0,-0.11578,0,0.99327,0.052766,0,0.64419,0
0.99248,0,0.12245,0,1,0,-0.12245,0,0.99248,0.055971,0,0.64656,0
0.9916,0,0.12932,0,1,0,-0.12932,0,0.9916,0.059297,0,0.64898,0
0.99065,0,0.13641,0,1,0,-0.13641,0,0.99065,0.062745,0,0.65145,0
0.98962,0,0.1437,0,1,0,-0.1437,0,0.98962,0.066315,0,0.65397,0
0.9885,0,0.1512,0,1,0,-0.1512,0,0.9885,0.070011,0,0.65654,0
0.98729,0,0.15891,0,1,0,-0.15891,0,0.98729,0.073833,0,0.65915,0
0.98599,0,0.16682,0,1,0,-0.16682,0,0.98599,0.077784,0,0.66181,0
0.98458,0,0.17493,0,1,0,-0.17493,0,0.98458,0.081863,0,0.6645,0
0.98307,0,0.18325,0,1,0,-0.18325,0,0.98307,0.086074,0,0.66723,0
0.98144,0,0.19177,0,1,0,-0.19177,0,0.98144,0.090416,0,0.66999,0
0.9797,0,0.20049,0,1,0,-0.20049,0,0.9797,0.094892,0,0.67279,0
0.97783,0,0.2094,0,1,0,-0.2094,0,0.97783,0.099502,0,0.6756,0
0.97584,0,0.21851,0,1,0,-0.21851,0,0.97584,0.10425,0,0.67845,0
0.97371,0,0.2278,0,1,0,-0.2278,0,0.97371,0.10913,0,0.68131,0
0.97144,0,0.23729,0,1,0,-0.23729,0,0.97144,0.11415,0,0.68419,0
0.96903,0,0.24695,0,1,0,-0.24695,0,0.96903,0.11931,0,0.68708,0
0.96646,0,0.2568,0,1,0,-0.2568,0,0.96646,0.12461,0,0.68998,0
0.96375,0,0.26682,0,1,0,-0.26682,0,0.96375,0.13004,0,0.69288,0
0.96086,0,0.27702,0,1,0,-0.27702,0,0.96086,0.13562,0,0.69578,0
0.95782,0,0.28738,0,1,0,-0.28738,0,0.95782,0.14134,0,0.69868,0
0.95459,0,0.29791,0,1,0,-0.29791,0,0.95459,0.1472,0,0.70157,0
0.95119,0,0.30859,0,1,0,-0.30859,0,0.95119,0.1532,0,0.70445,0
0.94761,0,0.31943,0,1,0,-0.31943,0,0.94761,0.15934,0,0.70731,0
0.94383,0,0.33042,0,1,0,-0.33042,0,0.94383,0.16562,0,0.71015,0
0.93986,0,0.34155,0,1,0,-0.34155,0,0.93986,0.17205,0,0.71296,0
0.93569,0,0.35281,0,1,0,-0.35281,0,0.93569,0.17861,0,0.71574,0
0.93132,0,0.36421,0,1,0,-0.36421,0,0.93132,0.18532,0,0.71848,0
0.92673,0,0.37573,0,1,0,-0.37573,0,0.92673,0.19216,0,0.72119,0
0.92193,0,0.38737,0,1,0,-0.38737,0,0.92193,0.19915,0,0.72385,0
0.9169,0,0.39912,0,1,0,-0.39912,0,0.9169,0.20627,0,0.72645,0
0.91165,0,0.41097,0,1,0,-0.41097,0,0.91165,0.21352,0,0.72901,0
0.90617,0,0.42292,0,1,0,-0.42292,0,0.90617,0.22092,0,0.7315,0
0.90045,0,0.43496,0,1,0,-0.43496,0,0.90045,0.22844,0,0.73393,0
0.8945,0,0.44708,0,1,0,-0.44708,0,0.8945,0.2361,0,0.73628,0
0.8883,0,0.45927,0,1,0,-0.45927,0,0.8883,0.24389,0,0.73856,0
0.88185,0,0.47153,0,1,0,-0.47153,0,0.88185,0.25181,0,0.74077,0
