0,0,-0.00532,0.75,0.75,0.75,0.75,0.75,0.112,-0.112,0.112,-0.112,0
0,0,-0.005415,0.76,0.76,0.76,0.76,0.76,0.114,-0.114,0.114,-0.114,0
0,0,-0.00551,0.77,0.77,0.77,0.77,0.77,0.116,-0.116,0.116,-0.116,0
0,0,-0.005605,0.78,0.78,0.78,0.78,0.78,0.118,-0.118,0.118,-0.118,0
0,0,-0.0057,0.79,0.79,0.79,0.79,0.79,0.12,-0.12,0.12,-0.12,0
0,0,-0.005795,0.8,0.8,0.8,0.8,0.8,0.122,-0.122,0.122,-0.122,0
0,0,-0.00589,0.81,0.81,0.81,0.81,0.81,0.124,-0.124,0.124,-0.124,0
0,0,-0.005985,0.82,0.82,0.82,0.82,0.82,0.126,-0.126,0.126,-0.126,0
0,0,-0.00608,0.83,0.83,0.83,0.83,0.83,0.128,-0.128,0.128,-0.128,0
0,0,-0.006175,0.84,0.84,0.84,0.84,0.84,0.13,-0.13,0.13,-0.13,0
0,0,-0.00627,0.85,0.85,0.85,0.85,0.85,0.132,-0.132,0.132,-0.132,0
0,0,-0.006365,0.86,0.86,0.86,0.86,0.86,0.134,-0.134,0.134,-0.134,0
0,0,-0.00646,0.87,0.87,0.87,0.87,0.87,0.136,-0.136,0.136,-0.136,0
0,0,-0.006555,0.88,0.88,0.88,0.88,0.88,0.138,-0.138,0.138,-0.138,0
0,0,-0.00665,0.89,0.89,0.89,0.89,0.89,0.14,-0.14,0.14,-0.14,0
0,0,-0.006745,0.9,0.9,0.9,0.9,0.9,0.142,-0.142,0.142,-0.142,0
0,0,-0.00684,0.91,0.91,0.91,0.91,0.91,0.144,-0.144,0.144,-0.144,0
0,0,-0.006935,0.92,0.92,0.92,0.92,0.92,0.146,-0.146,0.146,-0.146,0
0,0,-0.00703,0.93,0.93,0.93,0.93,0.93,0.148,-0.148,0.148,-0.148,0
0,0,-0.007125,0.94,0.94,0.94,0.94,0.94,0.15,-0.15,0.15,-0.15,0
0,0,-0.00722,0.95,0.95,0.95,0.95,0.95,0.152,-0.152,0.152,-0.152,0
0,0,-0.007315,0.96,0.96,0.96,0.96,0.96,0.154,-0.154,0.154,-0.154,0
0,0,-0.00741,0.97,0.97,0.97,0.97,0.97,0.156,-0.156,0.156,-0.156,0
0,0,-0.007505,0.98,0.98,0.98,0.98,0.98,0.158,-0.158,0.158,-0.158,0
0,0,-0.0076,0.99,0.99,0.99,0.99,0.99,0.16,-0.16,0.16,-0.16,0
0,0,-0.007695,1,1,1,1,1,0.162,-0.162,0.162,-0.162,0
0,0,-0.00779,1.01,1.01,1.01,1.01,1.01,0.164,-0.164,0.164,-0.164,0
0,0,-0.007885,1.02,1.02,1.02,1.02,1.02,0.166,-0.166,0.166,-0.166,0
0,0,-0.00798,1.03,1.03,1.03,1.03,1.03,0.168,-0.168,0.168,-0.168,0
0,0,-0.008075,1.04,1.04,1.04,1.04,1.04,0.17,-0.17,0.17,-0.17,0
0,0,-0.00817,1.05,1.05,1.05,1.05,1.05,0.172,-0.172,0.172,-0.172,0
0,0,-0.008265,1.06,1.06,1.06,1.06,1.06,0.174,-0.174,0.174,-0.174,0
0,0,-0.00836,1.07,1.07,1.07,1.07,1.07,0.176,-0.176,0.176,-0.176,0
0,0,-0.008455,1.08,1.08,1.08,1.08,1.08,0.178,-0.178,0.178,-0.178,0
0,0,-0.00855,1.09,1.09,1.09,1.09,1.09,0.18,-0.18,0.18,-0.18,0
0,0,-0.008645,1.1,1.1,1.1,1.1,1.1,0.182,-0.182,0.182,-0.182,0
0,0,-0.00874,1.11,1.11,1.11,1.11,1.11,0.184,-0.184,0.184,-0.184,0
0,0,-0.008835,1.12,1.12,1.12,1.12,1.12,0.186,-0.186,0.186,-0.186,0
0,0,-0.00893,1.13,1.13,1.13,1.13,1.13,0.188,-0.188,0.188,-0.188,0
0,0,-0.009025,1.14,1.14,1.14,1.14,1.14,0.19,-0.19,0.19,-0.19,0
0,0,-0.00912,1.15,1.15,1.15,1.15,1.15,0.192,-0.192,0.192,-0.192,0
0,0,-0.009215,1.16,1.16,1.16,1.16,1.16,0.194,-0.194,0.194,-0.194,0
0,0,-0.00931,1.17,1.17,1.17,1.17,1.17,0.196,-0.196,0.196,-0.196,0
0,0,-0.009405,1.18,1.18,1.18,1.18,1.18,0.198,-0.198,0.198,-0.198,0
